,ref,name,publisher,year,score
1340,http://cpcgamereviews.com/p/index9.html#prehistorik,Prehistorik,Titus,1991,7
1341,http://cpcgamereviews.com/p/index9.html#prehistorik_2,Prehistorik 2,Titus,1993,9
1342,http://cpcgamereviews.com/p/index9.html#a_prelude_to_chaos,A Prelude to Chaos,EgoTrip,2016,9
1343,http://cpcgamereviews.com/p/index9.html#prince_dastan_sokoban_within,Prince Dastan: Sokoban Within,Euphoria Design,2020,8
1344,http://cpcgamereviews.com/p/index9.html#prince_of_persia,Prince of Persia,Br&oslash;derbund/Domark,1990,9
1345,http://cpcgamereviews.com/p/index10.html#prison_riot,Prison Riot,Players,1990,4
1346,http://cpcgamereviews.com/p/index10.html#the_prize,The Prize,Amsoft,1985,4
1347,http://cpcgamereviews.com/p/index10.html#pro_bmx_simulator,Pro BMX Simulator,Code Masters,1988,6
1348,http://cpcgamereviews.com/p/index10.html#prodigy,Prodigy,Electric Dreams,1986,4
1349,http://cpcgamereviews.com/p/index10.html#profanation,Profanation,Chip,1987,6
1350,http://cpcgamereviews.com/p/index10.html#profanation_2_escape_from_abu_simbel,Profanation 2: Escape from Abu Simbel,4Mhz,2017,4
1351,http://cpcgamereviews.com/p/index10.html#professional_ski_simulator,Professional Ski Simulator,Code Masters,1987,6
1352,http://cpcgamereviews.com/p/index10.html#pro_golf_simulator,Pro Golf Simulator,Code Masters,1990,8
1353,http://cpcgamereviews.com/p/index10.html#prohibition,Prohibition,Infogrames,1987,7
1354,http://cpcgamereviews.com/p/index10.html#project_future,Project Future,Gremlin Graphics,1985,5
1355,http://cpcgamereviews.com/p/index11.html#pro_mountain_bike_simulator,Pro Mountain Bike Simulator,Alternative Software,1989,7
1356,http://cpcgamereviews.com/p/index11.html#pro_skateboard_simulator,Pro Skateboard Simulator,Code Masters,1989,4
1357,http://cpcgamereviews.com/p/index11.html#protector,Protector,Mastertronic,1989,2
1358,http://cpcgamereviews.com/p/index11.html#pro_tennis_simulator,Pro Tennis Simulator,Code Masters,1989,6
1359,http://cpcgamereviews.com/p/index11.html#pro_tennis_tour,Pro Tennis Tour,Ubi Soft,1990,8
1360,http://cpcgamereviews.com/p/index11.html#psyborg,Psyborg,Loriciel,1992,9
1361,http://cpcgamereviews.com/p/index11.html#psycho_city,Psycho City,Players,1989,3
1362,http://cpcgamereviews.com/p/index11.html#psycho_hopper,Psycho Hopper,Mastertronic,1989,6
1363,http://cpcgamereviews.com/p/index11.html#psycho_pigs_uxb,Psycho Pigs UXB,US Gold,1988,6
1364,http://cpcgamereviews.com/p/index11.html#psycho_soldier,Psycho Soldier,Imagine,1988,4
1365,http://cpcgamereviews.com/p/index12.html#pub_games,Pub Games,Alligata,1987,6
1366,http://cpcgamereviews.com/p/index12.html#pub_trivia,Pub Trivia,Code Masters,1989,5
1367,http://cpcgamereviews.com/p/index12.html#puffys_saga,Puffy's Saga,Ubi Soft,1989,8
1368,http://cpcgamereviews.com/p/index12.html#pulsator,Pulsator,Martech,1987,8
1369,http://cpcgamereviews.com/p/index12.html#pulsoid,Pulsoid,Mastertronic,1988,7
1370,http://cpcgamereviews.com/p/index12.html#punch_and_judy,Punch and Judy,Alternative Software,1989,5
1371,http://cpcgamereviews.com/p/index12.html#punchy,Punchy,Amsoft,1984,6
1372,http://cpcgamereviews.com/p/index12.html#punk_star,Punk Star,Iber Soft,1988,5
1373,http://cpcgamereviews.com/p/index12.html#purple_saturn_day,Purple Saturn Day,Exxos,1989,9
1374,http://cpcgamereviews.com/p/index12.html#puzznic,Puzznic,Ocean,1990,8
1375,http://cpcgamereviews.com/p/index13.html#pyjamarama,Pyjamarama,Amsoft/Mikro-Gen,1984,7
1376,http://cpcgamereviews.com/p/index13.html#les_pyramides_datlantys,Les Pyramides d'Atlantys,Micro&iuml;ds,1986,1
1377,http://cpcgamereviews.com/p/index13.html#pyra_mydya,Pyra Mydya,Bug-Byte,1986,5
1378,http://cpcgamereviews.com/p/index13.html#python,Python,Chip,1986,7
1379,http://cpcgamereviews.com/p/index13.html#python_pete,Python Pete,Optyx,1986,4
1380,http://cpcgamereviews.com/q/index.html#qabbalah,Qabbalah,Amsoft,1986,2
1381,http://cpcgamereviews.com/q/index.html#q10_tank_buster,Q10 Tank Buster,Zeppelin Games,1991,7
1382,http://cpcgamereviews.com/q/index.html#quack_a_jack,Quack a Jack,Amsoft,1984,6
1383,http://cpcgamereviews.com/q/index.html#quad,Quad,Micro&iuml;ds,1987,6
1384,http://cpcgamereviews.com/q/index.html#quadrel,Quadrel,Loriciel,1991,7
1385,http://cpcgamereviews.com/q/index.html#quartet,Quartet,Activision,1987,4
1386,http://cpcgamereviews.com/q/index.html#the_quest_for_the_golden_eggcup,The Quest for the Golden Eggcup,Mastertronic,1988,8
1387,http://cpcgamereviews.com/q/index.html#a_question_of_sport,A Question of Sport,Elite,1989,5
1388,http://cpcgamereviews.com/q/index.html#questor,Questor,Cascade Games,1986,3
1389,http://cpcgamereviews.com/q/index.html#questprobe_3_fantastic_4,Questprobe 3: Fantastic Four,Adventure International,1986,7
1390,http://cpcgamereviews.com/q/index2.html#quick_draw_mcgraw,Quick Draw McGraw,Hi-Tec Software,1990,7
1391,http://cpcgamereviews.com/r/index.html#the_race,The Race,Players,1990,7
1392,http://cpcgamereviews.com/r/index.html#the_race_against_time,The Race Against Time,Code Masters,1988,7
1393,http://cpcgamereviews.com/r/index.html#radius,Radius,Players,1987,4
1394,http://cpcgamereviews.com/r/index.html#rad_ramp_racer,Rad Ramp Racer,Mastertronic,1989,5
1395,http://cpcgamereviews.com/r/index.html#radzone,Radzone,Mastertronic,1986,5
1396,http://cpcgamereviews.com/r/index.html#raging_beast,Raging Beast,Firebird,1987,3
1397,http://cpcgamereviews.com/r/index.html#raid,Raid!!!,US Gold,1985,6
1398,http://cpcgamereviews.com/r/index.html#raid_sur_tenere,Raid sur T&eacute;n&eacute;r&eacute;,Coktel Vision,1985,3
1399,http://cpcgamereviews.com/r/index.html#rainbow_islands,Rainbow Islands,Ocean,1989,10
1400,http://cpcgamereviews.com/r/index.html#rally_cross,Rally Cross,Anco,1989,4
1401,http://cpcgamereviews.com/r/index2.html#rally_driver,Rally Driver,Hill MacGibbon,1986,4
1402,http://cpcgamereviews.com/r/index2.html#rally_simulator,Rally Simulator,Zeppelin Games,1988,6
1403,http://cpcgamereviews.com/r/index2.html#rally_2,Rally II,Amsoft/Loriciels,1985,5
1404,http://cpcgamereviews.com/r/index2.html#ram,RAM,Topo Soft,1990,4
1405,http://cpcgamereviews.com/r/index2.html#rambo_first_blood_part_2,Rambo: First Blood Part II,Ocean,1986,6
1406,http://cpcgamereviews.com/r/index2.html#rambo_3,Rambo III,Ocean,1988,9
1407,http://cpcgamereviews.com/r/index2.html#rampage,Rampage,Activision,1988,9
1408,http://cpcgamereviews.com/r/index2.html#ramparts,Ramparts,Go!,1987,5
1409,http://cpcgamereviews.com/r/index2.html#ramsbottom_smith_and_the_quest_for_the_yellow_spheroid,Ramsbottom Smith and the Quest for the Yellow Spheroid,Zenobi Software,2018,7
1410,http://cpcgamereviews.com/r/index2.html#ranarama,Ranarama,Hewson,1987,10
1411,http://cpcgamereviews.com/r/index3.html#rasputin,Rasputin,Firebird,1986,5
1412,http://cpcgamereviews.com/r/index3.html#rastan,Rastan,Imagine,1988,9
1413,http://cpcgamereviews.com/r/index3.html#raster_runner,Raster Runner,Mastertronic,1990,6
1414,http://cpcgamereviews.com/r/index3.html#rasterscan,Rasterscan,Mastertronic,1987,5
1415,http://cpcgamereviews.com/r/index3.html#rat_connection,Rat Connection,MBC,1988,3
1416,http://cpcgamereviews.com/r/index3.html#rath-tha,Rath-tha,Positive,1989,6
1417,http://cpcgamereviews.com/r/index3.html#rbi_2_baseball,RBI Two Baseball,Domark,1991,8
1418,http://cpcgamereviews.com/r/index3.html#the_real_ghostbusters,The Real Ghostbusters,Activision,1989,7
1419,http://cpcgamereviews.com/r/index3.html#realm,Realm,Firebird,1986,3
1420,http://cpcgamereviews.com/r/index3.html#the_real_stunt_experts,The Real Stunt Experts,Alternative Software,1989,5
1421,http://cpcgamereviews.com/r/index4.html#rebel_planet,Rebel Planet,US Gold,1986,7
1422,http://cpcgamereviews.com/r/index4.html#rebelstar,Rebelstar,Firebird,1987,9
1423,http://cpcgamereviews.com/r/index4.html#reckless_rufus,Reckless Rufus,Alternative Software,1992,5
1424,http://cpcgamereviews.com/r/index4.html#redhawk,Redhawk,Melbourne House,1986,6
1425,http://cpcgamereviews.com/r/index4.html#red_heat,Red Heat,Ocean,1989,5
1426,http://cpcgamereviews.com/r/index4.html#red_led,Red LED,Starlight Software,1987,8
1427,http://cpcgamereviews.com/r/index4.html#red_scorpion,Red Scorpion,Quicksilva,1987,4
1428,http://cpcgamereviews.com/r/index4.html#red_sunset,Red Sunset,ESP Soft,2020,9
1429,http://cpcgamereviews.com/r/index4.html#reflex,Reflex,Players,1987,6
1430,http://cpcgamereviews.com/r/index4.html#relentless,Relentless,Psytronik Software,2013,8
1431,http://cpcgamereviews.com/r/index5.html#relief_action,Relief Action,Loriciels,1987,9
1432,http://cpcgamereviews.com/r/index5.html#rem,REM,Blaby Computer Games,1986,4
1433,http://cpcgamereviews.com/r/index5.html#renegade_imagine,Renegade,Imagine,1987,10
1434,http://cpcgamereviews.com/r/index5.html#renegade_3_the_final_chapter,Renegade III: The Final Chapter,Imagine,1989,7
1435,http://cpcgamereviews.com/r/index5.html#rescate_en_el_golfo,Rescate en el Golfo,Opera Soft,1990,7
1436,http://cpcgamereviews.com/r/index5.html#rescue_on_fractalus,Rescue on Fractalus!,Activision,1986,8
1437,http://cpcgamereviews.com/r/index5.html#rescue_from_atlantis,Rescue from Atlantis,Dinamic/Summit,1988,6
1438,http://cpcgamereviews.com/r/index5.html#return_of_the_jedi,Return of the Jedi,Domark,1989,6
1439,http://cpcgamereviews.com/r/index5.html#the_return_of_traxtor,The Return of Traxtor,Juan Jos&eacute; Mart&iacute;nez,2015,9
1440,http://cpcgamereviews.com/r/index5.html#return_to_eden,Return to Eden,Level 9,1984,5
1441,http://cpcgamereviews.com/r/index6.html#return_to_oz,Return to Oz,US Gold,1986,4
1442,http://cpcgamereviews.com/r/index6.html#reveal,Reveal,Mastertronic,1988,8
1443,http://cpcgamereviews.com/r/index6.html#revenge_of_the_c5,Revenge of the C5,Atlantis,1986,3
1444,http://cpcgamereviews.com/r/index6.html#revolution,Revolution,US Gold,1986,8
1445,http://cpcgamereviews.com/r/index6.html#revolver,Revolver,Alternative Software,1988,5
1446,http://cpcgamereviews.com/r/index6.html#rex,Rex,Martech,1989,6
1447,http://cpcgamereviews.com/r/index6.html#rick_dangerous,Rick Dangerous,Firebird,1989,9
1448,http://cpcgamereviews.com/r/index6.html#rick_dangerous_128+,Rick Dangerous 128+,Fano/BDCIron,2009,10
1449,http://cpcgamereviews.com/r/index6.html#rick_dangerous_2,Rick Dangerous II,Micro Style,1990,10
1450,http://cpcgamereviews.com/r/index6.html#ricochet_blaby_computer_games,Ricochet,Blaby Computer Games,1986,5
1451,http://cpcgamereviews.com/r/index7.html#ricochet_firebird,Ricochet,Firebird,1987,4
1452,http://cpcgamereviews.com/r/index7.html#riding_the_rapids,Riding the Rapids,Players,1987,5
1453,http://cpcgamereviews.com/r/index7.html#rig_attack,Rig Attack,Tynesoft,1985,4
1454,http://cpcgamereviews.com/r/index7.html#rigels_revenge,Rigel's Revenge,Bulldog,1987,7
1455,http://cpcgamereviews.com/r/index7.html#rik_the_roadie,Rik the Roadie,Alternative Software,1988,2
1456,http://cpcgamereviews.com/r/index7.html#road_blasters,Road Blasters,US Gold,1988,6
1457,http://cpcgamereviews.com/r/index7.html#road_runner,Road Runner,US Gold,1987,5
1458,http://cpcgamereviews.com/r/index7.html#road_runner_and_wile_e_coyote,Road Runner and Wile E. Coyote,Hi-Tec Software,1991,6
1459,http://cpcgamereviews.com/r/index7.html#robbbot,Robbbot,ERE Informatique,1986,6
1460,http://cpcgamereviews.com/r/index7.html#robbie_strikes_back,Robbie Strikes Back,SalvaKantero,2018,7
1461,http://cpcgamereviews.com/r/index8.html#robin_hood,Robin Hood,Code Masters,1986,7
1462,http://cpcgamereviews.com/r/index8.html#robin_hood_legend_quest,Robin Hood: Legend Quest,Code Masters,1993,5
1463,http://cpcgamereviews.com/r/index8.html#robin_of_sherlock,Robin of Sherlock,CRL,1986,7
1464,http://cpcgamereviews.com/r/index8.html#robin_of_sherwood_the_touchstones_of_rhiannon,Robin of Sherwood: The Touchstones of Rhiannon,Adventure International,1985,8
1465,http://cpcgamereviews.com/r/index8.html#robinson_crusoe,Robinson Crusoe,Coktel Vision,1987,7
1466,http://cpcgamereviews.com/r/index8.html#robocop,RoboCop,Ocean,1988,10
1467,http://cpcgamereviews.com/r/index8.html#robocop_2,RoboCop 2,Ocean,1991,9
1468,http://cpcgamereviews.com/r/index8.html#robotron_6128,Robotron: 6128,Lachlan Keown,2009,8
1469,http://cpcgamereviews.com/r/index8.html#robozone,Robozone,Image Works,1991,5
1470,http://cpcgamereviews.com/r/index8.html#rocco,Rocco,Dinamic/Gremlin Graphics,1985,5
1471,http://cpcgamereviews.com/r/index9.html#rockford,Rockford,Mastertronic,1988,6
1472,http://cpcgamereviews.com/r/index9.html#rockn_roll,Rock'n Roll,Rainbow Arts,1989,7
1473,http://cpcgamereviews.com/r/index9.html#rock_n_roller,Rock 'n' Roller,Topo Soft,1988,7
1474,http://cpcgamereviews.com/r/index9.html#rockn_wrestle,Rock'n Wrestle,Melbourne House,1985,9
1475,http://cpcgamereviews.com/r/index9.html#rock_raid,Rock Raid,Kuma,1985,6
1476,http://cpcgamereviews.com/r/index9.html#rock_star_ate_my_hamster,Rock Star Ate My Hamster,Code Masters,1989,9
1477,http://cpcgamereviews.com/r/index9.html#the_rocky_horror_show,The Rocky Horror Show,CRL,1985,6
1478,http://cpcgamereviews.com/r/index9.html#rodland,Rodland,Storm,1991,9
1479,http://cpcgamereviews.com/r/index9.html#rogue,Rogue,Mastertronic,1988,6
1480,http://cpcgamereviews.com/r/index9.html#rogue_trooper,Rogue Trooper,Piranha,1986,7
1481,http://cpcgamereviews.com/r/index10.html#roland_ahoy,Roland Ahoy!,Amsoft,1984,5
1482,http://cpcgamereviews.com/r/index10.html#roland_goes_digging,Roland Goes Digging,Amsoft,1984,3
1483,http://cpcgamereviews.com/r/index10.html#roland_goes_square_bashing,Roland Goes Square Bashing,Amsoft,1984,3
1484,http://cpcgamereviews.com/r/index10.html#roland_in_space,Roland in Space,Amsoft,1985,3
1485,http://cpcgamereviews.com/r/index10.html#roland_in_the_caves,Roland in the Caves,Amsoft,1984,2
1486,http://cpcgamereviews.com/r/index10.html#roland_in_time,Roland in Time,Amsoft,1985,3
1487,http://cpcgamereviews.com/r/index10.html#roland_on_the_ropes,Roland on the Ropes,Amsoft,1984,7
1488,http://cpcgamereviews.com/r/index10.html#roland_on_the_run,Roland on the Run,Amsoft,1984,1
1489,http://cpcgamereviews.com/r/index10.html#rollaround,Rollaround,Mastertronic,1988,8
1490,http://cpcgamereviews.com/r/index10.html#rolling_thunder,Rolling Thunder,US Gold,1988,3
1491,http://cpcgamereviews.com/r/index11.html#room_10,Room Ten,CRL,1986,7
1492,http://cpcgamereviews.com/r/index11.html#roy_of_the_rovers,Roy of the Rovers,Gremlin Graphics,1988,6
1493,http://cpcgamereviews.com/r/index11.html#r-type_easter_egg,R-Type,Easter Egg,2012,10
1494,http://cpcgamereviews.com/r/index11.html#r-type_electric_dreams,R-Type,Electric Dreams,1988,6
1495,http://cpcgamereviews.com/r/index11.html#ruff_and_reddy,Ruff and Reddy,Hi-Tec Software,1990,4
1496,http://cpcgamereviews.com/r/index11.html#rugby_boss,Rugby Boss,Alternative Software,1989,6
1497,http://cpcgamereviews.com/r/index11.html#runcpc,"RUN""CPC",Ervin Pajor,2015,7
1498,http://cpcgamereviews.com/r/index11.html#run_for_gold,Run for Gold,Hill MacGibbon,1986,7
1499,http://cpcgamereviews.com/r/index11.html#the_running_man,The Running Man,Grandslam,1989,3
1500,http://cpcgamereviews.com/r/index11.html#run_the_gauntlet,Run the Gauntlet,Ocean,1989,8
1501,http://cpcgamereviews.com/r/index12.html#rx_220,RX 220,Micro&iumlds,1987,4
1502,http://cpcgamereviews.com/r/index12.html#rygar,Rygar,US Gold,1987,8
1503,http://cpcgamereviews.com/s/index.html#sabian_island,Sabian Island,Skyslip Software,1988,5
1504,http://cpcgamereviews.com/s/index.html#sabotage,Sabotage,Zeppelin Games,1988,4
1505,http://cpcgamereviews.com/s/index.html#saboteur,Saboteur,Durell,1986,7
1506,http://cpcgamereviews.com/s/index.html#saboteur_2,Saboteur II,Durell,1987,8
1507,http://cpcgamereviews.com/s/index.html#sabre_wulf,Sabre Wulf,Ultimate Play the Game,1985,8
1508,http://cpcgamereviews.com/s/index.html#sabrina,Sabrina,Iber Soft,1989,2
1509,http://cpcgamereviews.com/s/index.html#the_sacred_armour_of_antiriad,The Sacred Armour of Antiriad,Palace,1986,9
1510,http://cpcgamereviews.com/s/index.html#sai_combat,Sai Combat,Mirrorsoft,1986,7
1511,http://cpcgamereviews.com/s/index.html#saigon_combat_unit,Saigon Combat Unit,Players,1989,6
1512,http://cpcgamereviews.com/s/index.html#saint_and_greavsie,Saint and Greavsie,Grandslam,1989,5
1513,http://cpcgamereviews.com/s/index2.html#st_dragon,St. Dragon,Storm,1990,7
1514,http://cpcgamereviews.com/s/index2.html#salamander,Salamander,Imagine,1988,4
1515,http://cpcgamereviews.com/s/index2.html#samantha_fox_strip_poker,Samantha Fox Strip Poker,Martech,1986,3
1516,http://cpcgamereviews.com/s/index2.html#samurai_trilogy,Samurai Trilogy,Gremlin Graphics,1987,5
1517,http://cpcgamereviews.com/s/index2.html#santas_christmas_capers,Santa's Christmas Capers,Zeppelin Games,1990,2
1518,http://cpcgamereviews.com/s/index2.html#sapiens,Sapiens,Loriciels,1986,6
1519,http://cpcgamereviews.com/s/index2.html#saracen,Saracen,Datasoft,1987,3
1520,http://cpcgamereviews.com/s/index2.html#sardina_forever,Sardina Forever,GenSoft,2012,5
1521,http://cpcgamereviews.com/s/index2.html#sas_assault_course,SAS Assault Course,Atlantis,1986,5
1522,http://cpcgamereviews.com/s/index2.html#sas_combat_simulator,SAS Combat Simulator,Code Masters,1988,6
1523,http://cpcgamereviews.com/s/index3.html#sas_strike_force,SAS Strike Force,Mikro-Gen,1987,4
1524,http://cpcgamereviews.com/s/index3.html#satan,Satan,Dinamic,1989,8
1525,http://cpcgamereviews.com/s/index3.html#sauvez_yurk,Sauvez Yurk,Ubi Soft,1990,8
1526,http://cpcgamereviews.com/s/index3.html#savage,Savage,Firebird,1988,9
1527,http://cpcgamereviews.com/s/index3.html#scalextric,Scalextric,Leisure Genius,1987,3
1528,http://cpcgamereviews.com/s/index3.html#scapeghost,Scapeghost,Level 9,1989,9
1529,http://cpcgamereviews.com/s/index3.html#scarabaeus,Scarabaeus,Dro Soft,1986,9
1530,http://cpcgamereviews.com/s/index3.html#scientific,Scientific,Chip,1987,3
1531,http://cpcgamereviews.com/s/index3.html#scooby_and_scrappy_doo,Scooby and Scrappy Doo,Hi-Tec Software,1991,7
1532,http://cpcgamereviews.com/s/index3.html#scooby_doo,Scooby Doo,Elite,1986,4
1533,http://cpcgamereviews.com/s/index4.html#scoop,Scoop,Generation 5,1990,7
1534,http://cpcgamereviews.com/s/index4.html#score_3020,Score 3020,Topo Soft,1988,4
1535,http://cpcgamereviews.com/s/index4.html#the_scout_steps_out,The Scout Steps Out,Amsoft,1985,6
1536,http://cpcgamereviews.com/s/index4.html#scramble_spirits,Scramble Spirits,Grandslam,1990,6
1537,http://cpcgamereviews.com/s/index4.html#screwball,Screwball,Blue Ribbon,1986,4
1538,http://cpcgamereviews.com/s/index4.html#scruples,Scruples,Leisure Genius,1987,6
1539,http://cpcgamereviews.com/s/index4.html#scuba_kidz,Scuba Kidz,Silverbird,1989,4
1540,http://cpcgamereviews.com/s/index4.html#sdaw,SDAW,Lankhor,1990,7
1541,http://cpcgamereviews.com/s/index4.html#sdi,SDI,Activision,1989,5
1542,http://cpcgamereviews.com/s/index4.html#seabase_delta,Seabase Delta,Firebird,1986,8
1543,http://cpcgamereviews.com/s/index5.html#seas_of_blood,Seas of Blood,Adventure International,1986,8
1544,http://cpcgamereviews.com/s/index5.html#the_secret_diary_of_adrian_mole_aged_13_34,The Secret Diary of Adrian Mole Aged 13&frac34;,Level 9/Mosaic,1985,5
1545,http://cpcgamereviews.com/s/index5.html#la_secte_noire,La Secte Noire,Lankhor,1990,7
1546,http://cpcgamereviews.com/s/index5.html#seesaw,Seesaw,Amsoft,1985,5
1547,http://cpcgamereviews.com/s/index5.html#senda_salvaje,Senda Salvaje,Zigurat,1990,4
1548,http://cpcgamereviews.com/s/index5.html#the_sentinel,The Sentinel,Firebird,1987,9
